Service date,Hour,Route,Direction,Scheduled stop arrivals,Deduped bunching episodes,actual_rate_per_100,predicted_rate_per_100,Risk decile,Validation split,baseline_predicted_rate_per_100,external_predicted_rate_per_100,Temperature,Wind speed,MVI active in prior 2 hours,MVI active in prior 4 hours,Local MVI street-name matches,KCM advisory observed,weather_observed,mvi_observed,kcm_observed
2026-08-03,8,36,0,196,0,0.0,0.22734108242037568,9,Validation,0.22734108242037568,0.3264733703874876,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,36,1,211,0,0.0,0.285630145097076,9,Validation,0.285630145097076,0.40986871211174253,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,372,0,166,0,0.0,0.16589209146493228,8,Validation,0.16589209146493228,0.23137786269829835,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,372,1,323,4,1.238390092879257,0.652470204314826,10,Validation,0.652470204314826,0.9265839143197343,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,4,0,185,0,0.0,0.24636103368837478,9,Validation,0.24636103368837478,0.3462776326012834,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,4,1,194,4,2.0618556701030926,0.2942559528778836,9,Validation,0.2942559528778836,0.4129399706371986,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,43,0,58,0,0.0,0.05099594401773379,6,Validation,0.05099594401773379,0.0709470333568559,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,43,1,61,0,0.0,0.061187122877962845,7,Validation,0.061187122877962845,0.08499635906850825,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,44,0,160,0,0.0,0.3278491103184874,9,Validation,0.3278491103184874,0.4600837998254578,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,44,1,153,0,0.0,0.3278772235324893,9,Validation,0.3278772235324893,0.4580513812140289,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,45,0,161,0,0.0,0.1364992417505658,8,Validation,0.1364992417505658,0.190662492247075,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,45,1,150,0,0.0,0.1298426531761276,8,Validation,0.1298426531761276,0.1803991332201195,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,48,0,116,0,0.0,0.11910057588613265,8,Validation,0.11910057588613265,0.16563062101576603,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,48,1,124,1,0.8064516129032258,0.14755347167158842,8,Validation,0.14755347167158842,0.20499668868220144,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,5,0,218,0,0.0,0.10383101920354301,7,Validation,0.10383101920354301,0.1503231123556535,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,5,1,183,0,0.0,0.0807812734079618,7,Validation,0.0807812734079618,0.11594565412023122,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,50,0,189,0,0.0,0.08127872857376174,7,Validation,0.08127872857376174,0.11411314486099794,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,50,1,208,0,0.0,0.10654727316229708,7,Validation,0.10654727316229708,0.14958067417586107,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,522,0,71,0,0.0,0.12358742034973735,8,Validation,0.12358742034973735,0.17193285270032427,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,522,1,69,0,0.0,0.1275564372990678,8,Validation,0.1275564372990678,0.17674711445907526,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,545,0,106,1,0.9433962264150944,0.9331703272092363,10,Validation,0.9331703272092363,1.3191744117644941,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,545,1,117,3,2.5641025641025643,1.2293258265842333,10,Validation,1.2293258265842333,1.7378724951618436,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,550,0,73,0,0.0,0.42240054825895823,10,Validation,0.42240054825895823,0.6085248836124459,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,550,1,96,0,0.0,0.7775578197765277,10,Validation,0.7775578197765277,1.1263870481614808,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,554,0,29,0,0.0,0.1130396410356297,8,Validation,0.1130396410356297,0.1560736708957728,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,554,1,61,0,0.0,0.502459484413941,10,Validation,0.502459484413941,0.7077867199023752,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,56,1,22,0,0.0,0.005811741955528527,2,Validation,0.005811741955528527,0.007802915014227045,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,57,1,6,0,0.0,0.0006331070364243023,1,Validation,0.0006331070364243023,0.0008252705994952446,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,60,0,257,0,0.0,0.16401151749422602,8,Validation,0.16401151749422602,0.23013139432709967,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,60,1,264,0,0.0,0.18827965012046421,8,Validation,0.18827965012046421,0.26359104995715665,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,62,0,243,0,0.0,0.14050756613643847,8,Validation,0.14050756613643847,0.19588114517558358,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,62,1,459,1,0.2178649237472767,0.5227663112228161,10,Validation,0.5227663112228161,0.7413637818603336,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,65,0,176,0,0.0,0.1355306739591406,8,Validation,0.1355306739591406,0.19492784512418845,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,65,1,146,0,0.0,0.10310562749230609,7,Validation,0.10310562749230609,0.1469614755663331,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,67,0,137,0,0.0,0.12601443749206803,8,Validation,0.12601443749206803,0.17619611593612317,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,67,1,80,0,0.0,0.04895458590571287,6,Validation,0.04895458590571287,0.06708886389802096,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,7,0,298,3,1.0067114093959733,0.7251057640578419,10,Validation,0.7251057640578419,1.017474536919579,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,7,1,314,2,0.6369426751592356,0.8742890933482383,10,Validation,0.8742890933482383,1.225050477252446,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,70,0,96,0,0.0,0.5873499165947386,10,Validation,0.5873499165947386,0.8496566723218179,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,70,1,117,2,1.7094017094017093,0.9356468788864498,10,Validation,0.9356468788864498,1.3577697483842122,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,75,0,263,0,0.0,0.15602549124529197,8,Validation,0.15602549124529197,0.22609941775800887,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,75,1,161,0,0.0,0.06606156825699346,7,Validation,0.06606156825699346,0.09396130164765322,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,773,0,24,0,0.0,0.01490214924355472,3,Validation,0.01490214924355472,0.020349219805795155,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,773,1,30,0,0.0,0.02463526376837449,5,Validation,0.02463526376837449,0.03376669371942704,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,8,0,157,0,0.0,0.3160551079757039,9,Validation,0.3160551079757039,0.4430862727831945,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,8,1,168,1,0.5952380952380952,0.39244347293867304,10,Validation,0.39244347293867304,0.549653940340421,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,9,1,70,0,0.0,0.02825823014520838,5,Validation,0.02825823014520838,0.03945067785716606,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,901,0,45,0,0.0,0.030582204108898163,5,Validation,0.030582204108898163,0.042568062624506985,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,901,1,32,0,0.0,0.017522225517676494,4,Validation,0.017522225517676494,0.024058179247646062,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,903,0,54,0,0.0,0.0375267169927987,6,Validation,0.0375267169927987,0.05283858467552574,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,903,1,49,0,0.0,0.03401027172944053,5,Validation,0.03401027172944053,0.0475945059052813,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,917,0,38,0,0.0,0.019561230562025893,4,Validation,0.019561230562025893,0.027207356883425213,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,917,1,38,0,0.0,0.02132129877076987,4,Validation,0.02132129877076987,0.02956372014924024,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,973,0,3,0,0.0,0.0002014521576623381,1,Validation,0.0002014521576623381,0.0002552272786926265,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,973,1,4,0,0.0,0.00033824752026651836,1,Validation,0.00033824752026651836,0.0004302624282448713,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,975,0,2,0,0.0,0.00011564202965521187,1,Validation,0.00011564202965521187,0.00014515079251486727,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,975,1,2,0,0.0,0.00012604719610654388,1,Validation,0.00012604719610654388,0.00015772195100525102,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,South Lake Union Streetcar,0,35,0,0.0,0.005925007966935972,2,Validation,0.005925007966935972,0.008151368741541511,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,South Lake Union Streetcar,1,35,0,0.0,0.0064581246400456475,2,Validation,0.0064581246400456475,0.00885733904034634,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,49,0,57,0,0.0,0.054327508230456206,6,Validation,0.054327508230456206,0.07512489580828999,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,49,1,70,0,0.0,0.08759951404195679,7,Validation,0.08759951404195679,0.12154023530274764,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,556,0,37,0,0.0,0.1764556201473693,8,Validation,0.1764556201473693,0.24740150249854165,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,218,1,8,0,0.0,0.002511996277082546,1,Validation,0.002511996277082546,0.0032775839824016016,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,775,0,32,0,0.0,0.009256512450342274,3,Validation,0.009256512450342274,0.01272048991904869,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,775,1,29,0,0.0,0.008389129903463263,2,Validation,0.008389129903463263,0.01145801758862519,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,102,1,13,0,0.0,0.0027219546191425,1,Validation,0.0027219546191425,0.00357606739621173,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,156,0,168,0,0.0,0.050983945062612224,6,Validation,0.050983945062612224,0.0745894555639631,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,156,1,98,0,0.0,0.01973087123398494,4,Validation,0.01973087123398494,0.02829071783599491,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,193,1,19,0,0.0,0.11255635376784438,8,Validation,0.11255635376784438,0.1546046283516249,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,930,0,58,1,1.7241379310344827,0.1711363511058735,8,Validation,0.1711363511058735,0.24097943090566457,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,930,1,52,0,0.0,0.151556706173024,8,Validation,0.151556706173024,0.2120233985101447,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,542,0,39,0,0.0,0.05785880268320733,6,Validation,0.05785880268320733,0.08115874727729397,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,542,1,39,0,0.0,0.06306478596098718,7,Validation,0.06306478596098718,0.08818770975987479,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,A Line,0,166,0,0.0,0.36170568600945857,9,Validation,0.36170568600945857,0.5190425621713878,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,A Line,1,163,0,0.0,0.3806529442000036,10,Validation,0.3806529442000036,0.5442283794877713,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,B Line,0,154,0,0.0,0.193827600781162,8,Validation,0.193827600781162,0.2815765923462004,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,B Line,1,148,1,0.6756756756756757,0.19571977108505414,8,Validation,0.19571977108505414,0.2830899629880004,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,226,0,145,0,0.0,0.035401975812313594,5,Validation,0.035401975812313594,0.0500194878131699,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,226,1,126,0,0.0,0.02945809933129048,5,Validation,0.02945809933129048,0.041308753308470704,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,915,0,41,0,0.0,0.026196247456067405,5,Validation,0.026196247456067405,0.03650972065613922,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,915,1,41,1,2.4390243902439024,0.028553317078533855,5,Validation,0.028553317078533855,0.03967173911195275,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,931,0,72,0,0.0,0.011360937314119536,3,Validation,0.011360937314119536,0.015970758078373094,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,931,1,62,0,0.0,0.00930987360086117,3,Validation,0.00930987360086117,0.012985879488801188,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,907,0,12,0,0.0,0.0039055703269071916,2,Validation,0.0039055703269071916,0.005242214289351118,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,907,1,29,0,0.0,0.021493995718704143,4,Validation,0.021493995718704143,0.029537701498207034,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,40,0,318,2,0.6289308176100629,0.46605570950768244,10,Validation,0.46605570950768244,0.679194321125273,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,40,1,313,1,0.3194888178913738,0.4926862147484002,10,Validation,0.4926862147484002,0.7154235265526485,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,C Line,0,213,3,1.408450704225352,1.2188389697942634,10,Validation,1.2188389697942634,1.7215573324293065,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,C Line,1,215,5,2.3255813953488373,1.352652862093206,10,Validation,1.352652862093206,1.9052216533947715,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,D Line,0,204,1,0.49019607843137253,0.6393573752871766,10,Validation,0.6393573752871766,0.9294027721550608,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,D Line,1,191,2,1.0471204188481675,0.6138592632949208,10,Validation,0.6138592632949208,0.8877232544321471,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,906,0,74,1,1.3513513513513513,0.07586953074988423,7,Validation,0.07586953074988423,0.10850995092602041,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,906,1,107,0,0.0,0.16754037721757348,8,Validation,0.16754037721757348,0.24167053354600043,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,E Line,0,214,2,0.9345794392523364,0.5702461931413898,10,Validation,0.5702461931413898,0.7912509791583006,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,E Line,1,414,15,3.6231884057971016,2.2207566607221274,10,Validation,2.2207566607221274,3.1369679073330463,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,F Line,0,171,0,0.0,0.2843783693781719,9,Validation,0.2843783693781719,0.3982035030437739,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,F Line,1,153,1,0.6535947712418301,0.25024044167759596,9,Validation,0.25024044167759596,0.34808981714739334,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,630,1,31,0,0.0,0.23237015259237495,9,Validation,0.23237015259237495,0.32289741494854857,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,631,0,26,0,0.0,0.006188958000633406,2,Validation,0.006188958000633406,0.008421512586503723,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,631,1,11,0,0.0,0.001403169008011631,1,Validation,0.001403169008011631,0.0018548731606879828,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,First Hill Streetcar,0,50,0,0.0,0.29340297251615977,9,Validation,0.29340297251615977,0.4109573848130307,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,First Hill Streetcar,1,50,0,0.0,0.3198026022653828,9,Validation,0.3198026022653828,0.44654940830645484,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,635,0,24,0,0.0,0.008252522646119337,2,Validation,0.008252522646119337,0.011275012137116722,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,635,1,25,0,0.0,0.009704777315807205,3,Validation,0.009704777315807205,0.013234695163758135,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,204,0,39,0,0.0,0.025841443449501494,5,Validation,0.025841443449501494,0.03604020083361066,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,204,1,50,0,0.0,0.04508497504458944,6,Validation,0.04508497504458944,0.06317132393517215,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,224,0,24,0,0.0,0.0821904043070079,7,Validation,0.0821904043070079,0.11454095822594447,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,224,1,25,0,0.0,0.09665402998569844,7,Validation,0.09665402998569844,0.1344490495841527,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,Duvall-Monroe Shuttle,0,2,0,0.0,0.00011552620373135158,1,Validation,0.00011552620373135158,0.00014502037226445317,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,Duvall-Monroe Shuttle,1,4,0,0.0,0.00033857895232358785,1,Validation,0.00033857895232358785,0.00043065920438096935,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,Valley Shuttle,0,26,0,0.0,0.005158130502565763,2,Validation,0.005158130502565763,0.00703979235303702,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,Valley Shuttle,1,26,0,0.0,0.0056222455532693085,2,Validation,0.0056222455532693085,0.007649491713792172,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,225,0,154,0,0.0,0.010283994440508195,3,Validation,0.010283994440508195,0.014512689910288791,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,225,1,152,0,0.0,0.010930956425885312,3,Validation,0.010930956425885312,0.015371623668916923,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,239,0,88,0,0.0,0.015331530467716785,4,Validation,0.015331530467716785,0.02142078638804552,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,239,1,91,0,0.0,0.01781891475803414,4,Validation,0.01781891475803414,0.024845356605777188,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,231,0,40,0,0.0,0.0052212492394791065,2,Validation,0.0052212492394791065,0.007195157793349116,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,231,1,41,0,0.0,0.005962878367803517,2,Validation,0.005962878367803517,0.008198050943637967,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,250,0,157,0,0.0,0.07281665345681956,7,Validation,0.07281665345681956,0.10424193479868983,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,250,1,205,0,0.0,0.13265622254758155,8,Validation,0.13265622254758155,0.19092649953301266,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,230,0,40,0,0.0,0.005580121463907987,2,Validation,0.005580121463907987,0.007703239297858426,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,230,1,38,0,0.0,0.005520857295979847,2,Validation,0.005520857295979847,0.0075857642348505375,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,162,1,23,0,0.0,0.02388235953848814,5,Validation,0.02388235953848814,0.03244324509949355,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,165,0,198,0,0.0,0.019693828327622526,4,Validation,0.019693828327622526,0.028314364235263446,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,165,1,217,0,0.0,0.02561126658019538,5,Validation,0.02561126658019538,0.0368150229675789,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,184,0,38,0,0.0,0.004108516359593025,2,Validation,0.004108516359593025,0.00566824124793796,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,184,1,41,0,0.0,0.00516917411556914,2,Validation,0.00516917411556914,0.00712632121327899,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,161,0,70,0,0.0,0.019987175862453466,4,Validation,0.019987175862453466,0.02776708270591222,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,161,1,85,0,0.0,0.03157514227260014,5,Validation,0.03157514227260014,0.04399791846401426,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,160,0,256,0,0.0,0.09546199099865706,7,Validation,0.09546199099865706,0.13407997183463222,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,160,1,267,1,0.37453183520599254,0.11284740017031122,8,Validation,0.11284740017031122,0.15821960210637745,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,322,1,51,0,0.0,0.13648722448654962,8,Validation,0.13648722448654962,0.19088381235919355,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,79,0,131,0,0.0,0.1438307811675779,8,Validation,0.1438307811675779,0.20663642505285912,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,79,1,107,1,0.9345794392523364,0.10629722236295587,7,Validation,0.10629722236295587,0.15127070963909847,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,566,1,29,2,6.896551724137931,0.6951806516652855,10,Validation,0.6951806516652855,0.9775435221606107,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,H Line,0,185,1,0.5405405405405406,0.4957021606840905,10,Validation,0.4957021606840905,0.7130861980477288,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,H Line,1,236,4,1.694915254237288,0.8637813424955658,10,Validation,0.8637813424955658,1.2483431787906227,54.61,4.7,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,8,365,0,114,0,0.0,0.020968453479491674,4,Validation,0.020968453479491674,0.029541702004841797,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,365,1,106,0,0.0,0.01987700724192135,4,Validation,0.01987700724192135,0.027853348765057507,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,G Line,1,210,4,1.9047619047619047,1.065561238011744,10,Validation,1.065561238011744,1.485647207639232,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,333,0,170,0,0.0,0.022212280218950654,4,Validation,0.022212280218950654,0.03108598344165777,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,333,1,148,0,0.0,0.018543932812749492,4,Validation,0.018543932812749492,0.02575861450746134,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,61,0,103,0,0.0,0.14977421113398942,8,Validation,0.14977421113398942,0.20937475254150226,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,61,1,84,0,0.0,0.11046080958817257,8,Validation,0.11046080958817257,0.15295320623019681,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,223,0,119,0,0.0,0.016898023259142997,4,Validation,0.016898023259142997,0.023709900681659027,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,223,1,129,0,0.0,0.02150614967946908,4,Validation,0.02150614967946908,0.030159182254538144,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,222,0,119,0,0.0,0.010665167165905263,3,Validation,0.010665167165905263,0.014991789054763114,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,222,1,127,0,0.0,0.013172150765187964,3,Validation,0.013172150765187964,0.01849656024570989,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,256,1,37,0,0.0,0.10880459710511632,8,Validation,0.10880459710511632,0.15174057080500933,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,203,0,56,0,0.0,0.022615115515734134,4,Validation,0.022615115515734134,0.03134586519465525,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,203,1,56,0,0.0,0.02464996428100496,5,Validation,0.02464996428100496,0.03406065463915556,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,249,0,46,0,0.0,0.07430623830443576,7,Validation,0.07430623830443576,0.10414811345322068,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,249,1,46,0,0.0,0.08099211869096327,7,Validation,0.08099211869096327,0.11316812924514835,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,187,0,15,0,0.0,0.000652273187373685,1,Validation,0.000652273187373685,0.0008747212820907244,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,8,187,1,41,0,0.0,0.004606806587235589,2,Validation,0.004606806587235589,0.006351151504200136,54.61,4.7,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,9,1,0,122,0,0.0,0.17432897165750103,8,Validation,0.17432897165750103,0.24275260832260412,56.32,3.4,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,9,1,1,77,0,0.0,0.07866289393636784,7,Validation,0.07866289393636784,0.10762559103578903,56.32,3.4,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,9,10,0,65,0,0.0,0.04770887145174498,6,Validation,0.04770887145174498,0.06586607565242289,56.32,3.4,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,9,10,1,39,0,0.0,0.019719965711801415,4,Validation,0.019719965711801415,0.02671118332697348,56.32,3.4,2.0,2.0,0.0,0.0,1,1,1
2026-08-03,9,101,0,101,0,0.0,0.19664562435165336,8,Validation,0.19664562435165336,0.2804877924576418,56.32,3.4,2.0,2.0,0.0,1.0,1,1,1
2026-08-03,9,101,1,98,0,0.0,0.20230094231031698,9,Validation,0.20230094231031698,0.2873886763056759,56.32,3.4,2.0,2.0,0.0,1.0,1,1,1
